order,aggression,stress,tension,suspicious,balance,confidence,vitality,self_regulation,depression,neuroticism
1518,40.91956041,31.07392698,64.75413639,33.24039807,63.86356005,74.52793699,22.79708896,69.03084804,16.86123573,32.49080652
1519,40.03574286,29.9286066,63.70003078,32.47145495,64.80710549,75.4713934,23.54281757,69.83568131,15.99289451,31.46431869
1520,40.52863466,30.6336284,64.35271817,32.95726931,64.15227557,74.84273069,22.99544886,69.31908977,16.61908977,32.11453863
1521,39.97408539,29.85272048,63.63363042,32.41454036,64.88773449,75.54727952,23.62818946,69.90682455,15.91226551,31.39317545
1522,40.61977672,31.30969062,64.97615314,33.42701756,63.58195213,74.23404144,22.3777735,68.78735564,17.20846573,32.79531741
1523,40.78198106,30.88979734,64.56491666,33.11563257,63.96363352,74.63875284,22.81291761,69.11339489,16.80319223,32.34003598
1524,40.54373614,30.55168816,64.24771215,32.96759221,64.14831184,74.84433582,22.84035981,69.25626386,16.65168816,32.06759221
1525,40.56764644,31.10881797,64.77499475,33.33970186,63.69265169,74.35882847,22.35882847,68.82647491,17.10734831,32.60881797
1526,40.52817326,30.60500944,64.29220341,32.96403015,64.12572503,74.812919,22.84621468,69.24877588,16.687081,32.11781547
1527,40.76825726,30.96044157,64.64442621,33.18427262,63.9077197,74.57969282,22.75586177,69.05976962,16.84423422,32.40839165
1528,40.62109945,30.65473819,64.3412827,33.0385916,64.0748639,74.7640995,22.78831939,69.19370159,16.72109945,32.16684814
1529,40.60816404,30.82449211,64.43796088,33.05142965,63.8971407,74.57550789,22.53224228,69.0187735,16.98939053,32.34612492
1530,40.57896902,31.21072122,64.87123671,33.41329866,63.60773232,74.26824781,22.26824781,68.74721683,17.19226768,32.71072122
1531,40.24618889,30.18761709,63.92666496,32.66571282,64.53190684,75.21238291,23.25143077,69.59285897,16.26809316,31.70714103
1532,41.03522057,31.12632194,64.78456715,33.28718084,63.81281916,74.47486026,22.70261369,68.94318629,16.91126303,32.53142468
1533,40.63518877,30.62095838,64.30672798,32.97826718,64.12173282,74.81461762,22.84307841,69.21461762,16.66403679,32.09961278
1534,40.10499103,30.01383511,63.77460572,32.53537633,64.71655019,75.38616489,23.4469355,69.75577958,16.08344981,31.54422042
1535,40.53012728,30.62362575,64.31843139,32.96025457,64.12000687,74.81169589,22.87195046,69.25325077,16.67999313,32.11843139
1536,40.7065628,31.00165251,64.60469446,33.24567652,63.73207203,74.39834749,22.34776068,68.8742277,17.15223932,32.55645489
1537,40.76093717,30.76093717,64.42440596,33.06178104,64.01995335,74.70429712,22.75126581,69.10951587,16.76439042,32.22440596
1538,40.56145251,30.94887048,64.64619863,33.19123144,63.87937823,74.55265975,22.68090846,69.05418997,16.89657514,32.43283939
1539,40.58844136,30.8308362,64.51773378,33.04740227,63.99691243,74.67398319,22.86396833,69.19845622,16.80308757,32.31445817
1540,40.55462965,30.68490035,64.35968666,32.98404561,64.06132474,74.7487179,22.79914526,69.19914526,16.75968666,32.18490035
1541,40.62420325,30.73953483,64.44840649,33.10404819,64.04031011,74.72256679,22.8556417,69.22015506,16.73307491,32.25727815
1542,40.58085048,31.22765431,64.88722907,33.42552811,63.59362141,74.25319617,22.25319617,68.73404665,17.20637859,32.72765431
1543,41.06251582,31.00330363,64.64409144,33.22566705,63.87433295,74.54472685,22.66315123,68.94472685,16.86645486,32.41448534
1544,40.54795547,30.6874623,64.3874623,32.98283218,64.09536988,74.78229112,22.91307876,69.26076371,16.69591094,32.17438353
1545,40.67523726,31.09311074,64.71223201,33.16959579,63.75516694,74.41472757,22.57648505,68.97648505,17.11223201,32.59311074
1546,40.59236145,31.21078159,64.85857729,33.39794868,63.60165844,74.26150129,22.25346986,68.74181559,17.21440442,32.7147973
1547,40.32516291,30.31059316,64.02807687,32.74556057,64.40689055,75.08940684,23.11271845,69.48066499,16.40476525,31.82807687
1548,40.52256101,31.1587814,64.82719599,33.37378114,63.66756024,74.32243823,22.33146263,68.79914565,17.13243976,32.6632936
1549,40.61892662,31.0168734,64.76261441,33.12413095,63.97586905,74.63927625,23.14242735,69.3045741,16.74637123,32.45741009
1550,41.15890809,31.17949897,64.80537181,33.31593573,63.75935521,74.41817346,22.60760953,68.85935521,16.97887215,32.57654458
1551,40.07581648,29.95029278,63.71954723,32.48014488,64.81463327,75.47134924,23.56657411,69.83239361,15.97670992,31.4762632
1552,39.86697412,29.72089123,63.51827983,32.31566842,65.02780307,75.67910877,23.77649737,70.03041447,15.77219693,31.26958553
1553,40.53342222,30.53342222,64.23819682,33.02891426,64.17612699,74.85225398,22.85702858,69.28567619,16.62387301,32.10026665
1554,40.03981519,29.93361869,63.70441635,32.47521402,64.80178014,75.46638131,23.53717897,69.83098248,15.99821986,31.46901752
1555,40.67772973,31.03318919,64.59100541,33.14882162,63.70235676,74.36681081,22.29571892,68.8379027,17.23982703,32.56873513
1556,40.5890542,31.03432522,64.76172651,33.20141423,63.89173545,74.55748383,22.88629935,69.14929289,16.84661164,32.49322328
1557,40.23591521,30.19583092,63.92884151,32.66185211,64.52774808,75.20416908,23.24189548,69.58766379,16.28168352,31.71940991
1558,40.07945659,30.01562411,63.76819204,32.52075996,64.72192441,75.38437589,23.44445352,69.75809193,16.093095,31.55317263
1559,40.58013662,31.07765144,64.74426118,33.290666,63.73587543,74.40248518,22.44923154,68.88929984,17.06746359,32.57431241
1560,41.14847536,31.2017747,64.80405924,33.40634377,63.66700656,74.32259044,22.40253945,68.76700656,17.115227,32.66624181
1561,40.62322079,31.03553651,64.78292913,33.1322238,63.9677762,74.62986211,23.15118084,69.30473926,16.75165636,32.47392612
1562,40.58371871,30.8906873,64.64649977,33.06743741,64.06046882,74.73256259,23.17906235,69.35581247,16.65581247,32.33487482
1563,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
1564,39.97286559,29.85121918,63.63231679,32.41341439,64.88932962,75.54878082,23.62987842,69.90823201,15.91067038,31.39176799
1565,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
1566,40.37070052,30.42163668,64.16081834,32.80596402,64.36064481,75.04105398,23.18994428,69.49199013,16.4158462,31.91771851
1567,40.62556351,31.08596303,64.86967204,33.15112701,63.99072749,74.64887299,23.31854502,69.383709,16.683709,32.50225403
1568,40.53767406,30.67659718,64.37895181,32.9894759,64.09639632,74.78462318,22.89293611,69.25055279,16.69183053,32.16482403
1569,40.58924429,30.79612879,64.51235503,33.09471482,64.02556797,74.70528518,22.89594344,69.22292538,16.737923,32.28801567
1570,40.55346498,30.68095838,64.35628224,32.98225381,64.06428122,74.75194314,22.80129543,69.20129543,16.75628224,32.18095838
1571,40.57138449,30.56387033,64.25635617,32.94132786,64.15867214,74.85491506,22.86994337,69.25491506,16.6338137,32.0525991
1572,40.64827836,31.05604385,64.6942612,33.17184366,63.78811567,74.45104608,22.60756212,68.99932444,17.05719161,32.55192501
1573,39.98779425,29.91004874,63.67407446,32.43810018,64.83568392,75.48995126,23.56312351,69.8579384,15.98260914,31.45578139
1574,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
1575,40.58841596,31.29574368,64.9515357,33.47470377,63.53688026,74.19267228,22.19267228,68.68108825,17.26311974,32.79574368
1576,41.23806819,31.18716694,64.81081506,33.41749609,63.71643808,74.37402037,22.5012735,68.79947099,17.01569358,32.6192986
1577,40.57315294,30.56545263,64.25775232,32.9423517,64.1576483,74.85379814,22.86919876,69.25379814,16.63465139,32.05390217
1578,40.63569318,30.70353977,64.36961648,33.09600126,64.03415278,74.70399874,22.70776799,69.14546054,16.78846275,32.25254009
1579,40.54323157,30.77289929,64.45668745,33.07562826,63.98654412,74.67033228,22.7081599,69.1189678,16.81615785,32.27019732
1580,40.57725218,31.0518013,64.7518013,33.25315283,63.81373909,74.48063101,22.65720743,69.01306333,16.95315283,32.52972925
1581,39.88172647,29.73904796,63.53416696,32.32928597,65.00851155,75.66095204,23.75607105,70.01339254,15.79148845,31.28660746
1582,41.12021115,31.06694148,64.70225688,33.29952252,63.81569738,74.4814526,22.59940686,68.89286753,16.92342299,32.49084196
1583,40.58543876,30.67494603,64.33832942,33.02612388,64.03319099,74.72098546,22.7006429,69.14946504,16.7993571,32.1993571
1584,40.58081395,30.76489018,64.41999354,33.02122093,63.98898579,74.67102713,22.71592377,69.13388243,16.85142119,32.26937985
1585,40.60000473,31.11742049,64.84350868,33.25653859,63.83041731,74.49128503,22.83912756,69.09999054,16.90436221,32.57394018
1586,40.55459903,30.75593296,64.4593454,33.0296727,64.04985266,74.73279047,22.88976268,69.22833877,16.73308514,32.23887076
1587,40.96534041,30.91635721,64.56737401,33.16940761,63.93059239,74.60610079,22.7040672,69.00610079,16.8204244,32.34288241
1588,40.62202732,30.86608195,64.4684601,33.07083824,63.85832351,74.53391805,22.48510712,68.98272898,17.03929834,32.39048742
1589,40.07266139,29.97404479,63.73978919,32.50553359,64.75882741,75.42595521,23.49169961,69.79308301,16.04117259,31.50691699
1590,40.64028215,30.79687618,64.48382668,33.09574254,63.99447034,74.67489608,22.78255448,69.14993072,16.79248016,32.29035143
1591,40.34748522,30.35197095,64.06094241,32.76991386,64.36597197,75.04802905,23.06597197,69.44354332,16.45197095,31.86991386
1592,40.50502577,30.52345361,64.22680412,32.91005155,64.19162371,74.88994845,22.91675258,69.30335052,16.60335052,32.02010309
1593,40.88279799,30.86316732,64.52390599,33.19118822,63.93498601,74.61208356,22.67097556,69.03171423,16.83229622,32.34026488
1594,41.20491377,31.14294333,64.76935343,33.3492857,63.76620691,74.42747538,22.56303572,68.83909484,16.96407634,32.55386082
1595,40.38897252,30.36335079,64.08043194,32.79751309,64.34518978,75.03664921,23.05373036,69.42810863,16.45481022,31.87189137
1596,40.10484497,30.01365535,63.77444843,32.53524151,64.71674119,75.38634465,23.44713773,69.75594811,16.08325881,31.54405189
1597,40.57384307,30.92459764,64.6522888,33.13075959,63.96924041,74.64154926,22.93692153,69.20769616,16.77537729,32.38767611
1598,41.29368607,31.21014017,64.82659427,33.35950246,63.74049754,74.39872459,22.56581639,68.79872459,16.97595656,32.58482132
1599,40.47300643,30.62596999,64.27198285,32.91799571,64.10102358,74.77403001,22.7560343,69.20102358,16.77095927,32.15296355
1600,40.59733399,30.9230285,64.66046465,33.08343714,64.01656286,74.68661394,23.0984116,69.30374362,16.71979568,32.3743615
1601,41.18860778,31.11612275,64.74363772,33.29866766,63.80133234,74.46508982,22.61005988,68.86508982,16.92618263,32.50739521
1602,40.00239291,29.88756051,63.66411544,32.44067038,64.85071696,75.51243949,23.58899443,69.87416203,15.94928304,31.42583797
1603,39.8900741,29.74932197,63.54315673,32.33699148,64.9975954,75.65067803,23.74451278,70.00376065,15.8024046,31.29623935
1604,40.57560858,31.13367194,64.80846908,33.34285028,63.69594277,74.35993869,22.41754523,68.85354931,17.093256,32.62647112
1605,40.55490354,30.54912422,64.2433449,32.93178626,64.16821374,74.86532408,22.87688272,69.26532408,16.62600694,32.04045524
1606,40.87074887,31.09731762,64.76024274,33.33254035,63.77157908,74.43038476,22.63223693,68.98280374,17.00782376,32.60555649
1607,40.3608248,30.39108028,64.12738685,32.79108028,64.37548177,75.05732848,23.1783504,69.49363506,16.40636494,31.89108028
1608,40.76456332,30.97300715,64.57680231,33.22068282,63.77108673,74.43901845,22.40695017,68.90315501,17.1010669,32.51309251
1609,40.63732236,30.84734479,64.53522812,33.12213911,63.97786089,74.64958864,22.75459985,69.10209425,16.79386686,32.31907254
1610,40.65960063,30.70888905,64.39011251,33.06194769,64.04274644,74.72866403,22.7756054,69.16621712,16.75021235,32.21123612
1611,40.45744934,30.49148987,64.20851013,32.8744696,64.25106079,74.94255066,23.01914185,69.37233612,16.53617401,31.9872348
1612,40.56171303,30.68513908,64.33576866,32.98639824,64.02720353,74.71486092,22.69017571,69.13954613,16.8221669,32.19748168
1613,40.57617835,30.98754147,64.70277714,33.18947775,63.89528658,74.56481524,22.80858597,69.11717195,16.8590064,32.45707013
1614,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
1615,40.61651482,30.91071474,64.55828307,33.16215835,63.85336841,74.52715258,22.54754267,68.99997434,16.98449891,32.42819196
1616,40.61111743,30.87129484,64.59297629,33.09784324,64.00757713,74.68318549,22.95420363,69.22411492,16.73821925,32.33064212
1617,40.6182823,31.0873328,64.8566707,33.1732729,63.955278,74.614491,23.2018238,69.3163148,16.7345971,32.5139162
1618,40.66605647,31.02001895,64.60640136,33.14034489,63.74989957,74.41494031,22.42368012,68.91107827,17.15934811,32.54186848
1619,40.02018028,29.90945265,63.68327107,32.45708949,64.82745656,75.49054735,23.56436577,69.85363814,15.97254344,31.44636186
1620,40.85871067,31.20822362,64.74266485,33.25871067,63.58375347,74.23776492,22.20097409,68.7113466,17.34501446,32.71742133
1621,41.26030787,31.28406749,64.89853286,33.37994434,63.69154411,74.34402487,22.56261338,68.79154411,17.03717703,32.66526939
1622,41.10109561,31.07377308,64.69863613,33.26202349,63.81406929,74.47991614,22.59603688,68.88674677,16.93811628,32.48497487
1623,40.56165167,30.7086672,64.38021258,32.99484873,64.0434996,74.72927229,22.78618153,69.18618153,16.78021258,32.2086672
1624,40.68301169,30.73271857,64.39882752,33.09656811,63.99891308,74.68309726,22.68535666,69.1124695,16.81012453,32.2507938
1625,40.59929282,31.13547407,64.85533263,33.27731273,63.80282871,74.46311158,22.78084861,69.06169723,16.9375956,32.59575694
1626,40.60020017,31.00100083,64.75880862,33.13508501,63.98803811,74.65335344,23.14664656,69.30770771,16.71946943,32.43933919
1627,40.72748191,30.97933689,64.7118343,33.13560627,63.9887668,74.65626938,23.07873579,69.25125388,16.72186531,32.4062177
1628,40.56393765,30.91559472,64.57563369,33.17972722,63.84567886,74.52170224,22.51104596,68.96965548,16.97563369,32.42092286
1629,41.07982873,31.03344243,64.67314025,33.28500628,63.83354824,74.50107783,22.60776632,68.91499372,16.9107882,32.46850162
1630,40.58101202,30.79704409,64.5009018,33.11217435,63.99554108,74.6762525,22.79584168,69.16497996,16.78131263,32.29704409
1631,40.59726112,31.05925143,64.79572435,33.20394099,63.89605901,74.55958609,22.94863056,69.1784236,16.83099515,32.51062087
1632,39.99148138,29.87413093,63.65236457,32.4305982,64.86498588,75.52586907,23.6041027,69.88675225,15.93501412,31.41324775
1633,40.67246687,30.93327044,64.52810771,33.14818404,63.79196862,74.46252306,22.40783844,68.92562069,17.1089876,32.47533553
1634,41.04319205,31.13593215,64.80943498,33.27096042,63.84228816,74.50254241,22.82050848,69.0085311,16.86497173,32.52994346
1635,40.48788654,30.54643491,64.26460509,32.922208,64.21211346,74.9,23.00296437,69.35047273,16.56971636,32.04643491
1636,40.72007507,30.84127584,64.54765482,33.08180115,64.03095683,74.70863037,22.9510319,69.21069417,16.71163228,32.28705444
1637,40.39512386,30.37092167,64.08705646,32.80319125,64.33714573,75.02907833,23.04521312,69.42101094,16.46285427,31.87898906
1638,40.94714631,30.93894179,64.59381693,33.28971467,63.85951244,74.53079663,22.584126,68.96771696,16.90766948,32.43894179
1639,39.8845095,29.74247323,63.53716408,32.33185492,65.00487219,75.65752677,23.75221761,70.01018135,15.79512781,31.28981865
1640,40.5886632,31.14762684,64.84377192,33.32018646,63.7374094,74.39886019,22.58389642,68.94534721,17.0278963,32.62449731
1641,40.99281696,31.05875725,64.73099292,33.22970149,63.88071014,74.54600472,22.80976591,69.02929773,16.83946739,32.46505262
1642,40.72843485,31.18530455,64.70255667,33.21980879,63.56038242,74.21469545,22.12332151,68.70606939,17.42236546,32.73099152
1643,40.16528196,30.08803933,63.83953442,32.5910295,64.63770821,75.31196067,23.36345575,69.68621313,16.16229179,31.61378687
1644,39.93987089,29.81061033,63.59678404,32.38295774,64.93247653,75.58938967,23.67556338,69.94630282,15.86752347,31.35369718
1645,40.59209691,30.7532665,64.47629072,33.06116959,64.07106433,74.75264495,22.96907268,69.27697577,16.68749206,32.24405681
1646,40.56996399,31.01104129,64.70799938,33.23156846,63.8349705,74.50455138,22.65056318,69.02014405,16.93765228,32.49278982
1647,40.65347619,30.68958824,64.3579902,33.02338282,64.05103781,74.73900047,22.75254248,69.15254248,16.75498086,32.18206489
1648,40.58188681,31.23698131,64.8960379,33.43226428,63.58584891,74.2449055,22.2449055,68.72679232,17.21415109,32.73698131
1649,40.81979749,31.19289455,64.82627008,33.36637133,63.65812093,74.31814624,22.36256256,68.77144582,17.13299581,32.6573615
1650,40.84435019,30.85285267,64.50183782,33.11681308,63.95342826,74.63217207,22.69168939,69.04067455,16.82956679,32.30608906
1651,40.98238121,30.93160424,64.58082727,33.17927333,63.92072667,74.59533819,22.69689212,68.99533819,16.82849636,32.35543878
1652,40.41378767,30.39389252,64.10715595,32.82041939,64.3127392,75.00610748,23.01937092,69.39947576,16.4872608,31.90052424
1653,40.15959891,30.08104481,63.83341421,32.58578361,64.64513989,75.31895519,23.37132459,69.69277049,16.15486011,31.60722951
1654,40.2329565,30.21572789,63.96741373,32.66741373,64.54457225,75.21872933,23.33071532,69.63165079,16.24250629,31.72864935
1655,39.96476419,29.84124823,63.6235922,32.40593617,64.89992375,75.55875177,23.64109574,69.91757978,15.90007625,31.38242022
1656,40.62634023,30.6642423,64.34844977,33.0105477,64.08313529,74.77365977,22.79892782,69.17997678,16.70423069,32.14529126
1657,40.91823016,30.90900449,64.57210183,33.15524341,63.94783182,74.62323004,22.7585398,69.04783182,16.79988941,32.33827439
1658,40.69101819,30.90775037,64.58938324,33.20489442,63.898779,74.56939159,22.72000209,69.10530838,16.89754757,32.43713779
1659,40.57300394,30.86819377,64.60945687,33.07457463,64.04129579,74.71590311,23.07140055,69.3,16.69204844,32.32375659
1660,40.690691,31.07207301,64.61952021,33.16696741,63.66606519,74.32792699,22.25165058,68.80420339,17.28648762,32.61021122
1661,40.2638121,30.2093072,63.9456438,32.6819804,64.5088611,75.1906928,23.2270294,69.5725245,16.2911389,31.7274755
1662,40.6215599,30.88805661,64.63013503,33.1197429,64.02233553,74.69428325,23.06363833,69.29532462,16.70753376,32.36000432
